_id,companyName,subType,signupDate,activeCompany,companySize,companyLocation,industry
ObjectID(5cb4b90d1a9ac553617c4253),"Mohamed",0,"1555347725151",true,,,
ObjectID(5cb4c1141a9ac553617c425c),"Powell ",0,"1555349780018",true,,,
ObjectID(5cb4cb141a9ac553617c427c),"gggggg",0,"1555352340888",true,,,
ObjectID(5cb4e1706db25fb3699a0b82),"Rick ",0,"1555358064883",true,,,
ObjectID(5cb4f65a6db25fb3699a0b8a),"caregiver ",0,"1555363418037",true,,,
ObjectID(5cb5020c6db25fb3699a0b8d),"Kings ",0,"1555366412428",true,,,
ObjectID(5cb526d66db25fb3699a0b90),"Chalhoup",0,"1555375830137",true,"Enteprise (2000+)","United Arab Emirates","Consumer Services"
ObjectID(5cb527bf6db25fb3699a0b92),"Box Drop Sevices",0,"1555376063537",true,,,
ObjectID(5cb544776db25fb3699a0b95),"add",0,"1555383415810",true,,,
ObjectID(5cb5491c6db25fb3699a0b98),"God",0,"1555384604274",true,,,
ObjectID(5cb557676db25fb3699a0b9b),"hota",0,"1555388263925",true,,,
ObjectID(5cb57aa26db25fb3699a0bed),"yuli ",0,"1555397282179",true,,,
ObjectID(5cb583b76db25fb3699a0c15),"big y",0,"1555399607606",true,,,
ObjectID(5cb593cf6db25fb3699a0c26),"janeberry ",0,"1555403727332",true,,,
ObjectID(5cb5a8416a39ab1f7aa7b0be),"adopt",0,"1555408961758",true,,,
ObjectID(5cb5aae16a39ab1f7aa7b0d5),"Fredrichard1919@gmail.com",0,"1555409633306",true,,,
ObjectID(5cb6167a6a39ab1f7aa7b144),"Cookpad",0,"1555437178665",true,"existingbusiness","Portugal","Internet"
ObjectID(5cb61ee76a39ab1f7aa7b156),"lal",0,"1555439335161",true,,,
ObjectID(5cb626db6a39ab1f7aa7b15b),"construction limited company ",0,"1555441371140",true,,,
ObjectID(5cb629706a39ab1f7aa7b15e),"zedzee",0,"1555442032881",true,,,
ObjectID(5cb64a016a39ab1f7aa7b183),"Juliet ",0,"1555450369578",true,,,
ObjectID(5cb659ad6a39ab1f7aa7b186),"Debwe",0,"1555454381202",true,,,
ObjectID(5cb65c0a6a39ab1f7aa7b189),"Hope art and design",0,"1555454986533",true,"Enteprise (2000+)","United States","Arts/Crafts"
ObjectID(5cb66e2b6a39ab1f7aa7b18c),"xcrypto",0,"1555459627093",true,,,
ObjectID(5cb67c026a39ab1f7aa7b18f),"GOE",0,"1555463170512",true,,,
ObjectID(5cb6bd0894c91dcb14504adb),"presh",0,"1555479816993",true,,,
ObjectID(5cb6ee01e1241c2f1855e87c),"Charity org",0,"1555492353905",true,"newbusiness","United States","Investment Banking/Venture"
ObjectID(5cb71b458c0ecd351e5af14f),"Diana",0,"1555503941135",true,,,
ObjectID(5cb72196d7f86d8d1fb89b57),"lightly salted ",0,"1555505558371",true,,,
ObjectID(5cb728c1d7f86d8d1fb89b5f),"Norwegian",0,"1555507393582",true,"Large (500-2000)","Nigeria","Alternative Medicine"
ObjectID(5cb735e3d7f86d8d1fb89b73),"World Fuel Services",0,"1555510755687",true,"newbusiness","United States","Oil/Energy/Solar/Greentech"
ObjectID(5cb735fed7f86d8d1fb89b76),"Enbd",0,"1555510782046",true,,,
ObjectID(5cb74024d7f86d8d1fb89b82),"vcng",0,"1555513380419",true,,,
ObjectID(5cb744f6d7f86d8d1fb89b8e),"InterActive",0,"1555514614331",true,"newbusiness","Czech Republic","E-Learning"
ObjectID(5cb74719d7f86d8d1fb89b91),"Quav comp",0,"1555515161798",true,"newbusiness","Czech Republic","Education Management"
ObjectID(5cb75832d7f86d8d1fb89b99),"BRAVE DIGITAL",0,"1555519538139",true,"newbusiness","South Africa","Computer Software/Engineering"
ObjectID(5cb758c9d7f86d8d1fb89b9c),"Abdailah",0,"1555519689244",true,"newbusiness",,"Accounting"
ObjectID(5cb75aa7d7f86d8d1fb89ba1),"Grace Family Church",0,"1555520167426",true,"newbusiness","Durban","Religious Institutions"
ObjectID(5cb763c3e4ea4ee223f4236a),"Nathangrey72",0,"1555522499856",true,,,
ObjectID(5cb78757e4ea4ee223f4238b),"USA ",0,"1555531607329",true,,,
ObjectID(5cb7a35efb0a86ec2d3a0863),"SUDDA",0,"1555538782889",true,,,
ObjectID(5cb7ae00fb0a86ec2d3a0868),"Zola",0,"1555541504412",true,,,
ObjectID(5cb7af78fb0a86ec2d3a086b),"Sama",0,"1555541880213",true,,,
ObjectID(5cb7bdc2fb0a86ec2d3a087b),"Sunderland entertainment ",0,"1555545538098",true,,,
ObjectID(5cb7c4f0fb0a86ec2d3a087e),"artist painter and photograph",0,"1555547376664",true,,,
ObjectID(5cb7d1c8fb0a86ec2d3a0881),"MoneyMakingMitch",0,"1555550664685",true,,,
ObjectID(5cb7d1cefb0a86ec2d3a0884),"Mac",0,"1555550670339",true,,,
ObjectID(5cb7def6fb0a86ec2d3a0887),"Vollrath",0,"1555554038482",true,,,
ObjectID(5cb7e823fb0a86ec2d3a088a),"unamid",0,"1555556387128",true,,,
ObjectID(5cb7f9b1fb0a86ec2d3a088f),"NA",0,"1555560881843",true,,,
ObjectID(5cb808c0fb0a86ec2d3a08b5),"Catalyx Consulting/Foundation",0,"1555564736693",true,"newbusiness","South Africa","Management Consulting"
ObjectID(5cb81256fb0a86ec2d3a08d8),"iedu19",0,"1555567190656",true,,,
ObjectID(5cb81794e2fd0c8a4b2c200f),"Totaltech",0,"1555568532399",true,,,
ObjectID(5cb820e57bdbee6d4ce3856f),"SNC Lavalin",0,"1555570917681",true,,,
ObjectID(5cb8277f1b0bdad44c46e4da),"Sariyotin",0,"1555572607159",true,,,
ObjectID(5cb8431f2bccf8ea535fa832),"candid marketing",0,"1555579679551",true,"newbusiness","India","Marketing/Advertising/Sales"
ObjectID(5cb84b9c0bf15c43560aab03),"Nzmu",0,"1555581852416",true,,,
ObjectID(5cb84c3a0bf15c43560aab06),"Vita enterprise LTD",0,"1555582010083",true,,,
ObjectID(5cb8553c0bf15c43560aab29),"Eta",0,"1555584316971",true,,,
ObjectID(5cb860f00bf15c43560aab36),"liven",0,"1555587312029",true,,,
ObjectID(5cb86adc46b707495a66f8a3),"netherland",0,"1555589852360",true,,,
ObjectID(5cb8707246b707495a66f8a9),"selivlm",0,"1555591282497",true,,,
ObjectID(5cb87db246b707495a66f8b8),"Genius Works Consulting",0,"1555594674480",true,"newbusiness","South Africa","Management Consulting"
ObjectID(5cb87e5746b707495a66f8bb),"colcacchio ",0,"1555594839259",true,,,
ObjectID(5cb8843346b707495a66f8c5),"sebastiao",0,"1555596339023",true,,,
ObjectID(5cb8844d46b707495a66f8c8),"dante inferno",0,"1555596365097",true,,,
ObjectID(5cb8847346b707495a66f8cb),"kendra  Anderson group of company",0,"1555596403209",true,,,
ObjectID(5cb89015d3caf6535e87688b),"jifjib",0,"1555599381973",true,,,
ObjectID(5cb8abddd3caf6535e876894),"Sharjah",0,"1555606493134",true,,,
ObjectID(5cb8c22ad3caf6535e87689f),"Tata Africa Holdings SA",0,"1555612202774",true,,,
ObjectID(5cb8cb34d3caf6535e8768aa),"jay Mathai",0,"1555614516308",true,,,
ObjectID(5cb8d8fad3caf6535e8768ae),"makeup",0,"1555618042937",true,,,
ObjectID(5cb8dc61d3caf6535e8768b1),"sunny ",0,"1555618913776",true,,,
ObjectID(5cb8eb0bd3caf6535e8768b4),"durant",0,"1555622667285",true,,,
ObjectID(5cb8eed0d3caf6535e8768b8),"Morris Ltd ",0,"1555623632428",true,,,
ObjectID(5cb8fe3ed3caf6535e8768bb),"lemus112",0,"1555627582650",true,,,
ObjectID(5cb90b5bd3caf6535e8768be),"light ",0,"1555630939532",true,,,
ObjectID(5cb92072d3caf6535e8768c2),"Sysco",0,"1555636338913",true,,,
ObjectID(5cb94ca5d3caf6535e8768c5),"MoneyMakingMike",0,"1555647653168",true,,,
ObjectID(5cb94cbfd3caf6535e8768c8),"gold Mary company ",0,"1555647679783",true,,,
ObjectID(5cb95ba2d3caf6535e8768ee),"toto company",0,"1555651490369",true,,,
ObjectID(5cb96ed8d3caf6535e8768fa),"snclavalin DEACTIVATED",0,"1555656408658",false,,,
ObjectID(5cb993c8d3caf6535e876900),"lisagan64 ",0,"1555665864239",true,,,
ObjectID(5cb9a44dd3caf6535e876903),"guvcbcb",0,"1555670093575",true,,,
ObjectID(5cb9a47fd3caf6535e876906),"Felisberto ",0,"1555670143566",true,,,
ObjectID(5cb9ac7dd3caf6535e876909),"hola",0,"1555672189290",true,,,
ObjectID(5cb9ad15d3caf6535e87690c),"ion",0,"1555672341431",true,,,
ObjectID(5cb9be58a1c4448c771dd464),"FaceTechnologies",0,"1555676760803",true,,,
ObjectID(5cb9c499a1c4448c771dd467),"steve",0,"1555678361599",true,,,
ObjectID(5cb9c77aa1c4448c771dd46a),"Military ",0,"1555679098728",true,,,
ObjectID(5cb9ca35a1c4448c771dd46d),"Bonny",0,"1555679797161",true,,,
ObjectID(5cb9d026a1c4448c771dd470),"maya",0,"1555681318251",true,,,
ObjectID(5cb9d500a1c4448c771dd473),"normonz pharmaceutical company ",0,"1555682560258",true,,,
ObjectID(5cb9dad8a1c4448c771dd476),"Michigan ",0,"1555684056578",true,,,
ObjectID(5cb9f76aa1c4448c771dd479),"inglot ",0,"1555691370757",true,,,
ObjectID(5cba03a3a1c4448c771dd47c),"none of your business ",0,"1555694499003",true,,,
ObjectID(5cba1652a1c4448c771dd47f),"seeee",0,"1555699282435",true,,,
ObjectID(5cba1cbda1c4448c771dd482),"Billz",0,"1555700925903",true,,,
ObjectID(5cba2a34a1c4448c771dd485),"Jeffrey Brady",0,"1555704372919",true,,,
ObjectID(5cba4448a1c4448c771dd488),"Money Bagz ent ",0,"1555711048818",true,,,
ObjectID(5cba48d7a1c4448c771dd48b),"Gianna Perri Photography ",0,"1555712215502",true,,,
ObjectID(5cba4a04a1c4448c771dd48e),"uhb",0,"1555712516721",true,,,
ObjectID(5cba52fca1c4448c771dd491),"tes",0,"1555714812033",true,,,
ObjectID(5cba55d7a1c4448c771dd494),"ACF",0,"1555715543460",true,"newbusiness","United States","Computer Software/Engineering"
ObjectID(5cba5a6ea1c4448c771dd497),"all",0,"1555716718607",true,,,
ObjectID(5cba7872a1c4448c771dd49a),"l2wholesale",0,"1555724402555",true,,,
ObjectID(5cba9d94a1c4448c771dd49f),"Verizon ",0,"1555733908771",true,,,
ObjectID(5cbaa562a1c4448c771dd4a2),"New life international company",0,"1555735906592",true,"existingbusiness","Oman","Education Management"
ObjectID(5cbaafbfa1c4448c771dd4c9),"raj",0,"1555738559363",true,,,
ObjectID(5cbab94ba1c4448c771dd4cc),"Yestech ",0,"1555741003623",true,,,
ObjectID(5cbad3fda1c4448c771dd4d1),"Gasco ",0,"1555747837320",true,,,
ObjectID(5cbaf04aa1c4448c771dd4d5),"Sofia’s 😻",0,"1555755082844",true,,,
ObjectID(5cbb214da1c4448c771dd4da),"golf",0,"1555767629947",true,,,
ObjectID(5cbb24a4a1c4448c771dd4dd),"Kafle",0,"1555768484800",true,,,
ObjectID(5cbb3a34a1c4448c771dd4e0),"Francis ",0,"1555774004560",true,,,
ObjectID(5cbb3e4aa1c4448c771dd4e5),"Icon Electronics USA",0,"1555775050977",true,,,
ObjectID(5cbb4614a1c4448c771dd4e8),"NeroTechnology ",0,"1555777044114",true,,,
ObjectID(5cbb461ba1c4448c771dd4eb),"illuminatifl",0,"1555777051676",true,,,
ObjectID(5cbb49e2a1c4448c771dd4ee),"bamuko Electricals ",0,"1555778018068",true,,,
ObjectID(5cbb4e04a1c4448c771dd4f1),"Woods",0,"1555779076255",true,,,
ObjectID(5cbb6869a1c4448c771dd4f4),"tallmanTrap ent.",0,"1555785833831",true,,,
ObjectID(5cbb8f74a1c4448c771dd4f7),"Home mama",0,"1555795828102",true,,,
ObjectID(5cbb928fa1c4448c771dd4fa),"tutorial",0,"1555796623265",true,,,
ObjectID(5cbb94d9a1c4448c771dd4fd),"Mhahjar ",0,"1555797209043",true,,,
ObjectID(5cbba441a1c4448c771dd500),"davemiller",0,"1555801153834",true,,,
ObjectID(5cbbb803a1c4448c771dd503),"can",0,"1555806211456",true,,,
ObjectID(5cbbc95fa1c4448c771dd506),"JacobQuaye",0,"1555810655700",true,,,
ObjectID(5cbbccbda1c4448c771dd50b),"Alisa",0,"1555811517645",true,,,
ObjectID(5cbbe350a1c4448c771dd50e),"Maersk shipping line company ",0,"1555817296349",true,,,
ObjectID(5cbbefdba1c4448c771dd511),"joseph",0,"1555820507592",true,,,
ObjectID(5cbbf12da1c4448c771dd514),"qatar",0,"1555820845828",true,,,
ObjectID(5cbc39a7a1c4448c771dd53e),"mellen",0,"1555839399485",true,,,
ObjectID(5cbc4553a1c4448c771dd541),"tamos",0,"1555842387936",true,,,
ObjectID(5cbc5adca1c4448c771dd544),"Tonyson",0,"1555847900925",true,,,
ObjectID(5cbc60d0da031bf42d5149c5),"Elif",0,"1555849424628",true,,,
ObjectID(5cbc6b4fda031bf42d5149c8),"Selim",0,"1555852111673",true,,,
ObjectID(5cbc6b61da031bf42d5149cb),"Architect art",0,"1555852129328",true,,,
ObjectID(5cbc7a4bda031bf42d5149ce),"Pilar",0,"1555855947796",true,,,
ObjectID(5cbc816ada031bf42d5149d1),"Thomaslars01",0,"1555857770301",true,,,
ObjectID(5cbc9d9dda031bf42d5149d4),"Barbu ",0,"1555864989232",true,,,
ObjectID(5cbca29dda031bf42d5149d7),"Olak petroleum ",0,"1555866269883",true,,,
ObjectID(5cbcb01eda031bf42d5149da),"JamesMaersk ",0,"1555869726198",true,,,
ObjectID(5cbccc01da031bf42d5149e1),"barspotz",0,"1555876865389",true,,,
ObjectID(5cbcd6dada031bf42d5149e4),"William global resources ",0,"1555879642807",true,,,
ObjectID(5cbcdffbda031bf42d5149e7),"Hamlin",0,"1555881979252",true,,,
ObjectID(5cbce0ddda031bf42d5149ea),"henry jey ",0,"1555882205992",true,,,
ObjectID(5cbcec46da031bf42d5149ee),"Roxyflow fashion ",0,"1555885126256",true,,,
ObjectID(5cbcf052da031bf42d5149f1),"Richardredmond23",0,"1555886162378",true,,,
ObjectID(5cbcf499da031bf42d5149f4),"Jennifer",0,"1555887257546",true,,,
ObjectID(5cbcf72fda031bf42d5149f7),"Pogue",0,"1555887919138",true,,,
ObjectID(5cbd04fbda031bf42d5149fa),"Casey",0,"1555891451607",true,,,
ObjectID(5cbd0640da031bf42d5149fd),"maryCasey",0,"1555891776706",true,,,
ObjectID(5cbd12b6da031bf42d514a00),"Abogado",0,"1555894966419",true,,,
ObjectID(5cbd34d0da031bf42d514a03),"vivíamos ",0,"1555903696589",true,,,
ObjectID(5cbd4eecda031bf42d514a2c),"Jizzy",0,"1555910380451",true,,,
ObjectID(5cbd741cda031bf42d514a2f),"lividpissed",0,"1555919900693",true,,,
ObjectID(5cbd836cda031bf42d514a32),"Us Army ",0,"1555923820057",true,,,
ObjectID(5cbd866dda031bf42d514a35),"Eric",0,"1555924589344",true,,,
ObjectID(5cbda8ebda031bf42d514a46),"Anderson’s",0,"1555933419861",true,,,
ObjectID(5cbdaa7bda031bf42d514a49),"Andrea",0,"1555933819978",true,,,
ObjectID(5cbdb8ccda031bf42d514a52),"OlaMaR ",0,"1555937484464",true,,,
ObjectID(5cbdbcabda031bf42d514a55),"cyz",0,"1555938475885",true,,,
ObjectID(5cbdc1a6da031bf42d514a58),"reload",0,"1555939750616",true,,,
ObjectID(5cbdc1f1da031bf42d514a5b),"Bompastor",0,"1555939825862",true,,,
ObjectID(5cbde1adda031bf42d514a5e),"adeekaz",0,"1555947949870",true,,,
ObjectID(5cbde44ada031bf42d514a61),"lucy12",0,"1555948618113",true,,,
ObjectID(5cbde631da031bf42d514a64),"royal chams",0,"1555949105373",true,,,
ObjectID(5cbde84cda031bf42d514a67),"adad",0,"1555949644506",true,,,
ObjectID(5cbdf100da031bf42d514a6a),"aw",0,"1555951872212",true,,,
ObjectID(5cbdf66bda031bf42d514a6d),"university ",0,"1555953259764",true,,,
ObjectID(5cbe0d79da031bf42d514a71),"srnith",0,"1555959161958",true,,,
ObjectID(5cbe20cbda031bf42d514a7c),"EDI",0,"1555964107270",true,,,
ObjectID(5cbe4141da031bf42d514a7f),"Luhv",0,"1555972417916",true,,,
ObjectID(5cbe5302da031bf42d514a82),"Raybaylord ",0,"1555976962128",true,,,
ObjectID(5cbeb003da031bf42d514ab6),"holy",0,"1556000771008",true,,,
ObjectID(5cbec376da031bf42d514acc),"C&T@dezencarlos lmt",0,"1556005750145",true,,,
ObjectID(5cbecd96da031bf42d514ad5),"Occupational Therapist",0,"1556008342147",true,,,
ObjectID(5cbee9b77ed4d3646bd13cf5),"bryantwill",0,"1556015543308",true,,,
ObjectID(5cbef07b7ed4d3646bd13cfa),"beirut dt",0,"1556017275877",true,,,
ObjectID(5cbef871db300765700d5217),"thanks",0,"1556019313298",true,,,
ObjectID(5cbf0056db300765700d522c),"patterns on",0,"1556021334745",true,,,
ObjectID(5cbf0288db300765700d5231),"Laer realty Partners",0,"1556021896755",true,,,
ObjectID(5cbf14dddb300765700d526a),"Jesus Christ foundation ",0,"1556026589325",true,,,
ObjectID(5cbf255022a12b4575c5cbfc),"clean ",0,"1556030800157",true,,,
ObjectID(5cbf39c993f18c6675a6f1eb),"sweetiee",0,"1556036041017",true,,,
ObjectID(5cbf3f8f93f18c6675a6f1ee),"อิ๋ว",0,"1556037519199",true,,,
ObjectID(5cbf49ab93f18c6675a6f209),"Hammond ",0,"1556040107213",true,,,
ObjectID(5cbf654b93f18c6675a6f310),"Fidhro ",0,"1556047179158",true,,,
ObjectID(5cbf7ead93f18c6675a6f31e),"world bank ",0,"1556053677792",true,,,
ObjectID(5cbf883b93f18c6675a6f321),"Nord",0,"1556056123309",true,,,
ObjectID(5cbf8fc693f18c6675a6f324),"Solutionists",0,"1556058054808",true,"newbusiness","New Zealand","Information Technology/IT"
ObjectID(5cbf942493f18c6675a6f327)," Luisa ",0,"1556059172756",true,,,
ObjectID(5cbf9d0493f18c6675a6f32c),"Janny3344",0,"1556061444865",true,,,
ObjectID(5cbfa2a393f18c6675a6f32f),"ekk",0,"1556062883237",true,,,
ObjectID(5cbfb69a93f18c6675a6f332),"chairmanreview",0,"1556067994954",true,,,
ObjectID(5cbfba3a93f18c6675a6f335),"August woods",0,"1556068922249",true,,,
ObjectID(5cbfbfa893f18c6675a6f338),"frank ",0,"1556070312596",true,,,
ObjectID(5cc002966583e67112fa0a80),"brandley",0,"1556087446068",true,,,
ObjectID(5cc01db26583e67112fa0a9e),"Viroge ",0,"1556094386710",true,,,
ObjectID(5cc01fb46583e67112fa0aa3),"Aloniuri",0,"1556094900865",true,,,
ObjectID(5cc0205d6583e67112fa0aa6),"Private ",0,"1556095069457",true,,,
ObjectID(5cc020fd6583e67112fa0aaf),"typical",0,"1556095229249",true,,,
ObjectID(5cc024136583e67112fa0ab9),"raven’s antiques and jewelry ",0,"1556096019667",true,,,
ObjectID(5cc025d56583e67112fa0abc),"tunis ",0,"1556096469270",true,,,
ObjectID(5cc03b4716e8074d182fc2a4),"BNMK",0,"1556101959682",true,,,
ObjectID(5cc0403f16e8074d182fc2a9),"obaby company",0,"1556103231515",true,,,
ObjectID(5cc049ac16e8074d182fc2ae),"kevinvarnar",0,"1556105644096",true,,,
ObjectID(5cc04b4816e8074d182fc2b1),"prachinuri",0,"1556106056291",true,,,
ObjectID(5cc068db16e8074d182fc2c4),"rosejen737",0,"1556113627393",true,,,
ObjectID(5cc069cb16e8074d182fc2c7),"Infology",0,"1556113867416",true,"newbusiness","Akrotiri","Food/Beverages"
ObjectID(5cc092c3807331d92441bd5a),"Bohn",0,"1556124355907",true,,,
ObjectID(5cc09367807331d92441bd5d),"Bharat star",0,"1556124519426",true,,,
ObjectID(5cc09d32807331d92441bd62),"woraraj",0,"1556127026912",true,,,
ObjectID(5cc0a184807331d92441bd69),"Eagle ",0,"1556128132641",true,,,
ObjectID(5cc0a2da807331d92441bd6c),"carpentry",0,"1556128474204",true,,,
ObjectID(5cc0a4de807331d92441bd71),"Naffco",0,"1556128990023",true,,,
ObjectID(5cc0ab05807331d92441bd74),"loca",0,"1556130565269",true,,,
ObjectID(5cc0af0a807331d92441bd7b),"Mueanphet",0,"1556131594061",true,,,
ObjectID(5cc0b375807331d92441bd88),"word electronic ",0,"1556132725218",true,,,
ObjectID(5cc0bf9c807331d92441bd9c),"winsome Chen",0,"1556135836166",true,,,
ObjectID(5cc0db6a807331d92441bda1),"ᒍᖴEᗩT",0,"1556142954870",true,,,
ObjectID(5cc10aeb807331d92441bdaa),"nobody",0,"1556155115683",true,,,
ObjectID(5cc10d74807331d92441bdad),"campell offshore oil and gas ",0,"1556155764911",true,,,
ObjectID(5cc11171807331d92441bdb0),"bagway",0,"1556156785900",true,,,
ObjectID(5cc169a9bc9f29d939c0c9de),"c & n petroleum equipment",0,"1556179369326",true,"newbusiness","South Africa","Other Industry"
ObjectID(5cc16accbc9f29d939c0c9e6),"rolly",0,"1556179660449",true,,,
ObjectID(5cc16faebc9f29d939c0c9f3),"Rothchaiyagamon",0,"1556180910424",true,,,
ObjectID(5cc17817bc9f29d939c0ca0b),"kuma",0,"1556183063031",true,,,
ObjectID(5cc17ac5bc9f29d939c0ca13),"Entrepreneur",0,"1556183749200",true,,,
ObjectID(5cc18769bc9f29d939c0ca2c),"Robbert and Son",0,"1556186985798",true,,,
ObjectID(5cc1b33530e7b8f643d0271f),"cw",0,"1556198197802",true,,,
ObjectID(5cc1b8e530e7b8f643d0273c),"judecinewton",0,"1556199653392",true,,,
ObjectID(5cc1c78f30e7b8f643d02786),"Maddyworld",0,"1556203407434",true,,,
ObjectID(5cc1d0d7f95989c6495ba628),"adita",0,"1556205783034",true,,,
ObjectID(5cc1d332f95989c6495ba62b),"US Army ",0,"1556206386562",true,,,
ObjectID(5cc1d52cf95989c6495ba630),"Douglas",0,"1556206892785",true,,,
ObjectID(5cc1e01ef95989c6495ba63d),"Vargas",0,"1556209694218",true,,,
ObjectID(5cc1e815f95989c6495ba640),"Huawei ",0,"1556211733378",true,,,
ObjectID(5cc20571f95989c6495ba648),"mise Edmond ",0,"1556219249860",true,,,
ObjectID(5cc209d7f95989c6495ba658),"Ioana",0,"1556220375965",true,,,
ObjectID(5cc21554f95989c6495ba65b),"Fish and craft ",0,"1556223316042",true,,,
ObjectID(5cc218f3f95989c6495ba65e),"Angelina ",0,"1556224243638",true,,,
ObjectID(5cc21ad7f95989c6495ba661),"abc mash",0,"1556224727275",true,,,
ObjectID(5cc21c2e09934b644f4addd3),"arturorobbs",0,"1556225070067",true,,,
ObjectID(5cc22d5809934b644f4addd6),"tbc",0,"1556229464967",true,,,
ObjectID(5cc22e4a09934b644f4addd9),"sargah",0,"1556229706849",true,,,
ObjectID(5cc2323609934b644f4adddc),"gambrel",0,"1556230710695",true,,,
ObjectID(5cc237c909934b644f4adddf),"Marie florence ",0,"1556232137307",true,,,
ObjectID(5cc2381209934b644f4adde2),"ltd",0,"1556232210186",true,,,
ObjectID(5cc2550109934b644f4adde7),"JustAskMe",0,"1556239617117",true,,,
ObjectID(5cc2618909934b644f4added),"join",0,"1556242825323",true,,,
ObjectID(5cc26f8509934b644f4addf0),"all for god ",0,"1556246405708",true,,,
ObjectID(5cc2a102c4de31e059415251),"iPhone",0,"1556259074186",true,,,
ObjectID(5cc2b524c74eb0e05b7cc394),"Hungry Jacks",0,"1556264228367",true,,,
ObjectID(5cc2d201c74eb0e05b7cc3fd),"SSATW LTD",0,"1556271617125",true,,,
ObjectID(5cc2da258166aa8d63da1bfe),"patricia fashion house",0,"1556273701743",true,,,
ObjectID(5cc2da5d8166aa8d63da1c03),"debby01",0,"1556273757241",true,,,
ObjectID(5cc2df1221bdd82264fb34b1),"garden ",0,"1556274962982",true,,,
ObjectID(5cc2f784c18227f166a5f3ab),"ministry of land and natural resources ",0,"1556281220944",true,,,
ObjectID(5cc31d5ac18227f166a5f3f5),"-l",0,"1556290906913",true,,,
ObjectID(5cc32858c18227f166a5f403),"นนคนคน",0,"1556293720946",true,,,
ObjectID(5cc32b5cc18227f166a5f408),"Yovani ",0,"1556294492213",true,,,
ObjectID(5cc33191c18227f166a5f40c),"mad",0,"1556296081386",true,,,
ObjectID(5cc352f4c18227f166a5f41d),"Rhanz Construction & Suppy",0,"1556304628560",true,,,
ObjectID(5cc35612c18227f166a5f426),"militaryy",0,"1556305426985",true,,,
ObjectID(5cc366b5c18227f166a5f42d),"santos",0,"1556309685538",true,,,
ObjectID(5cc3870dc18227f166a5f430),"Santo Domingo ",0,"1556317965582",true,,,
ObjectID(5cc388b4c18227f166a5f433),"coronha ",0,"1556318388770",true,,,
ObjectID(5cc396b8c18227f166a5f436),"Jamesgoodman",0,"1556321976032",true,,,
ObjectID(5cc3acf5c18227f166a5f439),"basal ",0,"1556327669931",true,,,
ObjectID(5cc3c183c18227f166a5f43c),"st, elizerbeth hospital ",0,"1556332931851",true,,,
ObjectID(5cc3cce4c18227f166a5f43f),"Soultan",0,"1556335844605",true,,,
ObjectID(5cc3cdadc18227f166a5f442),"prince valiant international corporation",0,"1556336045815",true,,,
ObjectID(5cc3eeadc18227f166a5f469),"weezy",0,"1556344493686",true,,,
ObjectID(5cc40f34c18227f166a5f477),"dominos ",0,"1556352820104",true,,,
ObjectID(5cc43f77c18227f166a5f47b),"Annie James ",0,"1556365175721",true,,,
ObjectID(5cc43f97c18227f166a5f47e),"chofer",0,"1556365207579",true,,,
ObjectID(5cc455b4c18227f166a5f481),"Lee and co.",0,"1556370868862",true,,,
ObjectID(5cc47276c18227f166a5f486),"PML",0,"1556378230662",true,,,
ObjectID(5cc47755c18227f166a5f489),"boo",0,"1556379477223",true,,,
ObjectID(5cc477efc18227f166a5f48c),"pegameh",0,"1556379631503",true,,,
ObjectID(5cc4995cc18227f166a5f493),"Alfred Luciano group of conglomerate ",0,"1556388188790",true,,,
ObjectID(5cc49ec3c18227f166a5f49b),"Stephaine ",0,"1556389571744",true,,,
ObjectID(5cc4ac1bc18227f166a5f4a4),"wonder",0,"1556392987718",true,,,
ObjectID(5cc4e32ec18227f166a5f4ae),"cervecería nacional dominicana ",0,"1556407086039",true,,,
ObjectID(5cc4edbac18227f166a5f4b1),"disson Johnson ",0,"1556409786232",true,,,
ObjectID(5cc4f019c18227f166a5f4b4),"Roqaya ",0,"1556410393445",true,,,
ObjectID(5cc4f295c18227f166a5f4b7),"alin",0,"1556411029788",true,,,
ObjectID(5cc50017c18227f166a5f4ba),"Sarah1515",0,"1556414487005",true,,,
ObjectID(5cc5147fc18227f166a5f4bd),"holoo",0,"1556419711943",true,,,
ObjectID(5cc51d65c18227f166a5f4c0),"gray",0,"1556421989451",true,,,
ObjectID(5cc55731c18227f166a5f4e5),"lovefun",0,"1556436785990",true,,,
ObjectID(5cc55f6dc18227f166a5f4ed),"military doctor ",0,"1556438893111",true,,,
ObjectID(5cc56c23c18227f166a5f4f4),"taweeseh",0,"1556442147647",true,,,
ObjectID(5cc59924e006b72c387254d8),"Brenda ",0,"1556453668777",true,,,
ObjectID(5cc5b5aee006b72c387254db),"Engineering company ",0,"1556460974966",true,,,
ObjectID(5cc5bbe7e006b72c387254de),"Dylan.Design",0,"1556462567249",true,"newbusiness","South Africa","Design"
ObjectID(5cc5bd80e006b72c387254e3),"Emmy fashion",0,"1556462976389",true,,,
ObjectID(5cc5dd1ee006b72c387254f1),"lizean hair and nail extensions ",0,"1556471070361",true,,,
ObjectID(5cc5e3bae006b72c387254f4),"sale",0,"1556472762710",true,,,
ObjectID(5cc5ef9be006b72c387254f7),"atm makeup ",0,"1556475803554",true,,,
ObjectID(5cc5f647e006b72c387254fa),"Carlier ",0,"1556477511635",true,,,
